id,facebook_id,page_name,page_type
19052,1474031142828443,Expedito Netto,politician
19053,200005007104424,Phil McColeman,politician
19054,214322455435689,National Transportation Safety Board,government
19055,441701699279274,United States Coast Guard Sector Buffalo,government
19056,212092952202994,Burger King España,company
19057,1007098396072366,"School Education, Government of Uttarakhand",government
19058,542294279248304,Bosch Professional Power Tools and Accessories,company
19059,126105220733362,Volkswagen,company
19060,111647705848243,Merlí,tvshow
19061,146292075387317,Sveriges mästerkock,tvshow
19062,349113473462,Real Plaza,company
19063,103315724728,"Armament Research, Development and Engineering Center (ARDEC)",government
19064,189027314489785,Would I Lie To You?,tvshow
19065,232021130170634,Instituto Geológico - SMA/SP,government
19066,187879671323069,Nescafé Dolce Gusto Perú,company
19067,52888328642,Oliver Luksic,politician
19068,129324763759715,Xerox,company
19069,1403389539899845,BA Defensa al Consumidor,government
19070,737720386247113,NOAA Ship Reuben Lasker,government
19071,1540002989595083,Senate Committee on Veterans' Affairs,government
19072,525829497477583,Indiana Department of Transportation,government
19073,523003191220689,Adnight Show,tvshow
19074,35787761072,Lim Kit Siang (林吉祥),politician
19075,281130125581,Opodo,company
19076,151946468186599,Big Lots,company
19077,412652668901871,Consulate General of the Netherlands in Shanghai,government
19078,156801474353649,Lekmer,company
19079,322859874441714,Turkish Airlines,company
19080,726331224152565,Steven Woolfe MEP,politician
19081,244431162300919,I-Witness,tvshow
19082,180788025285113,Nextdoor,company
19083,115817631832570,Nelson Pelegrino,politician
19084,207563602590122,Unefon,company
19085,196172860421072,심상정,politician
19086,578768585477889,Womack Army Medical Center,government
19087,122020711179351,hummel,company
19088,116576821828112,Edelman Middle East,company
19089,138251812854289,BBC on DVD - AU,tvshow
19090,1530467567262229,Steffan Browning,politician
19091,171208803080734,Simon Birmingham,politician
19092,414172948716064,PG Sittenfeld,politician
19093,132723736762913,USAID Nicaragua,government
19094,167104266642523,Skyscanner,company
19095,1520808968182308,MAPFRE,company
19096,515609068624422,"Alison Foxall, Libertarian",politician
19097,183566195243,Komplett,company
19098,481741618534957,Edmonde Supplice Beauzile,politician
19099,399608646720046,Shelby County(IL) Emergency Management Agency,government
19100,488650171210288,"India in Mali (Embassy of India, Bamako)",government
19101,172373866109489,Chicago VA Medical Center,government
19102,213838061959603,Nordea Sverige,company
19103,163379320445492,הסוכנות לעסקים קטנים ובינוניים,government
19104,344870473481,Hot In Cleveland,tvshow
19105,535004576537144,Ada Lucia De Cesaris,politician
19106,141568022534715,Best Buy Québec,company
19107,174048199301693,A&O HOTELS and HOSTELS,company
19108,120900441266750,Skyscanner,company
19109,99976780641,Baltimore City Health Department,government
19110,340037992831556,Bao Young Blood,tvshow
19111,167368806619718,Embassy of the Netherlands in New Zealand,government
19112,407862499912,Samsung,company
19113,447091735386700,The New Atlanta,tvshow
19114,576718279124066,Dialogue & Development Commission - DDC,government
19115,976764325714510,Ministerio de Modernización de la Nación Argentina,government
19116,980552302058063,Televisa Telenovelas,tvshow
19117,657782574275153,Μαρία Σπυράκη,politician
19118,217171551640146,La Couronne au Canada,government
19119,449606781885011,Rachel Stephen-Smith MLA,politician
19120,307772643926,Orangina,company
19121,377869582399929,PIB Bengaluru,government
19122,50370501210,Diamond Supply Co,company
19123,290999294555,Detroit 1-8-7,tvshow
19124,209097319176797,"Ministerul Muncii, Protecţiei Sociale şi Familiei al Republicii Moldova",government
19125,615415678491239,Yelp NC Triangle,company
19126,379230975548013,Bea Diallo,politician
19127,24609282673,Family Guy,tvshow
19128,284808960629,Foreign Office,government
19129,364397246929526,Baker's Joy,company
19130,309795039074935,Vassilis Kikilias,politician
19131,406135951124,Telenor Hungary,company
19132,168531583163002,Ben Bradshaw,politician
19133,19376298621,Warren Truss,politician
19134,297755728514,Regional Transportation Commission of Southern Nevada,government
19135,72092591211,FBI – Federal Bureau of Investigation,government
19136,352447355524,Disney,company
19137,121246461254279,USFWS Pacific Region,government
19138,93783972488,Sergei Stanishev,politician
19139,177784642304450,Prefeitura Municipal de Maricá,government
19140,193852317293204,Estonian Embassy Prague,government
19141,197823573580439,Dennis Robertson SNP,politician
19142,1035276213213849,Kennedy Graham MP,politician
19143,622210547833498,Multivacaciones Decameron,company
19144,239622549396126,Embassy of the Netherlands in Georgia,government
19145,472242762799775,Quitoque,company
19146,239543902853793,USAID East Africa,government
19147,675262355856034,Steffi Lemke,politician
19148,120161184664851,Movistar Panamá,company
19149,122813651081898,Jelly Belly,company
19150,140689212627631,Samsung Технологии,company
19151,149481385220784,Volodymyr Groysman,politician
19152,184951688190641,NESCAFÉ Dolce Gusto CZ / SK,company
19153,89995008691,Telcel,company
19154,659297180768949,Ferrero Rocher,company
19155,86625540795,Zoover,company
19156,346616002028661,Balitanghali,tvshow
19157,107074435996353,Microsoft Lietuva,company
19158,552764294748866,SHARK Energy,company
19159,304603650755,Justiitsministeerium,government
19160,409579192441546,مديرية الامن العام - ادارة العلاقات العامة والاعلام,government
19161,839410146073291,Alaskan Bush People,tvshow
19162,124781524277966,Next Great Baker,tvshow
19163,718050364946893,Jan Huitema - Europarlementariër VVD,politician
19164,453107401480917,Ministerio de Defensa Nacional Chile,government
19165,144447802432216,May-Britt Kattrup,politician
19166,1442066326018778,Indiana Division of Historic Preservation & Archaeology,government
19167,258248217713371,Telangana CMO,government
19168,192591924222685,Kingston Technology,company
19169,255223214562018,"Ministerio de Agricultura y Pesca, Alimentación y Medio Ambiente de España",government
19170,1407975036082916,Jonathan Arnott MEP,politician
19171,1623046827924197,John Nicolson SNP,politician
19172,190241427675884,Canyon,company
19173,1543390179285746,Présidence de la République du Sénégal,government
19174,44596321012,Gucci,company
19175,228515577191157,Andreia Zito,politician
19176,939226969463543,Véronyque Tremblay,politician
19177,318902741555960,Bundesamt für Migration und Flüchtlinge - BAMF,government
19178,143570738993914,CDON.COM,company
19179,422446211193599,Yahoo!ダイニング,company
19180,184401574943491,On connaît la chanson,tvshow
19181,370105176414981,NESCAFÉ Dolce Gusto Hong Kong,company
19182,388649047874311,Roberto Speranza,politician
19183,227138722568,Straight Talk,company
19184,801964299844055,Alejandra Lordén,politician
19185,628949120569133,Rachid Madrane,politician
19186,106630886054674,SuperValu Ireland,company
19187,364767333636891,Buyinvite NZ,company
19188,672925416086300,Jose Stedile II,politician
19189,272493026179546,La Voix,tvshow
19190,28627688223,MythBusters,tvshow
19191,111652165573415,Consejo Nacional de la Cultura y las Artes,government
19192,188995037944617,You're the Worst,tvshow
19193,892402680781611,"Secretaria Adjunta da Mulher, Igualdade Racial e Direitos Humanos",government
19194,260243057400620,Dr. Tina Pannes,politician
19195,190899484293597,LifeStride,company
19196,104213616384822,Lidl Bulgaria,company
19197,937931539621002,陳建仁 Chen Chien-Jen,politician
19198,133602516654912,Jader Barbalho,politician
19199,913238785383233,GT Bicycles,company
19200,193297257454407,AFN Benelux,government
19201,46543152268,Radio Capris,company
19202,135682526468939,Omar Perotti,politician
19203,104303913261902,Hans-Ulrich Rülke,politician
19204,282383501941585,Jati Sidhu,politician
19205,143932255644552,I Marine Expeditionary Force (I MEF),government
19206,683068061743587,Deputado Lúcio Vieira Lima,politician
19207,1435471373392729,Iris Hoffmann,politician
19208,303954766322525,Fruit Bowl,company
19209,450525428374372,Secretaría de Derechos Humanos y Pluralismo Cultural,government
19210,185991714823016,GENERALI Switzerland,company
19211,405074119678831,Omoda,company
19212,339810746162033,Europ Assistance,company
19213,100572766657394,John Glen MP,politician
19214,111824001908,Hakeem Jeffries,politician
19215,371560866241400,Alcaldía Local Antonio Nariño,government
19216,309115542393,V8 Splash,company
19217,223371161099130,adidas Rugby,company
19218,432898923551612,Interjet Vacations,company
19219,630750133606830,South Coast Air Quality Management District - SCAQMD,government
19220,261662110636931,Samuele Segoni,politician
19221,194901500550020,Özgür Özel,politician
19222,170044186352518,Policía Nacional,government
19223,155184094662465,Kesineni Nani,politician
19224,118876998130572,Emory Motorsports,company
19225,469906689743760,NSW SES Sydney Southern Region,government
19226,333417953483668,Museo Archeologico Nazionale di Mantova,government
19227,117952921590679,Brunswick County Emergency Services,government
19228,252886564789148,NESCAFÉ Dolce Gusto Nederland,company
19229,39901453215,Daddy's Girls,tvshow
19230,238274366528417,Junrix,company
19231,64601512866,National Ocean Service,government
19232,225922327476984,Ministerstwo Nauki i Szkolnictwa Wyższego,government
19233,1520774038215595,Swachh Bharat Mission - Urban,government
19234,168478149893039,Clas Ohlson UK,company
19235,10718403508,SEAT,company
19236,129631010413493,Luxottica,company
19237,885345444941642,La Casa de Papel,tvshow
19238,104117230526,Hardy Bucks,tvshow
19239,105709216127942,Crédit Coopératif,company
19240,207065199336399,Polish Culture,government
19241,1443270965929123,Ambassade du Canada en Corée,government
19242,132788450089945,Valmir Assunção,politician
19243,633873636645850,China Eastern Airlines,company
19244,172073336167393,Faridabad Traffic Police,government
19245,13883923426,Mazie Hirono,politician
19246,218430544862181,花蓮縣政府,government
19247,118423201504230,"1-37th Field Artillery, 2d Division Artillery, 7ID",government
19248,105559252851687,Club Social,company
19249,628635207195626,Olaf macht Mut,tvshow
19250,110234815683563,Skyscanner,company
19251,394517827279852,Alceu Moreira,politician
19252,190741644368880,Ministerio del Interior,government
19253,119115358133249,eSalon,company
19254,237088069704442,Ádám Kósa Mep,politician
19255,1588312144731141,Animation Domination FXX,tvshow
19256,256904977414,Farmen,tvshow
19257,480419321994247,Зоран Перишић,politician
19258,138220153003017,Rep. Lois Frankel,politician
19259,168635353324555,ARGENTA,government
19260,74966621209,Friendly Rentals,company
19261,246214236052,The Morning Show,tvshow
19262,143759729024028,Vive Lucas,company
19263,229737453706271,Mogens Jensen,politician
19264,59672943648,Survivor,tvshow
19265,407625325601,Klaus Voussem,politician
19266,207964075908132,Imerco,company
19267,147337635290155,Bensons for Beds,company
19268,276186609212460,Mulaney,tvshow
19269,134184426658863,Ford Austria,company
19270,287343611337776,ABB,company
19271,100179940138038,TNStars College Savings 529 Program,government
19272,242628439144969,NSW SES Richmond Tweed Region,government
19273,283546401758265,Nadeem Farooq,politician
19274,285036502074,Hellcats,tvshow
19275,79770243223,"U.S. Embassy Phnom Penh, Cambodia",government
19276,167002956684350,X-BIONIC,company
19277,762308423834688,Alessia Rotta,politician
19278,123069251050561,Airwaves,company
19279,118250504903757,馬英九,politician
19280,1877025849203790,"Lieux historiques nationaux au Québec, Parcs Canada",government
19281,326892480683087,Ministère de l'Agriculture - Tunisie-  وزارة الفلاحة   تونس,government
19282,192891620744273,František Laudát,politician
19283,114306975325267,When I was 17,tvshow
19284,264929627003992,Gabriele Preuß,politician
19285,834954409860187,Gamze Akkuş İlgezdi,politician
19286,419616308059228,JOMA,company
19287,113202452028511,Västerbottensost,company
19288,141296252607584,Cadena Central 103.7 FM,company
19289,101849703242851,ChallengeGov,government
19290,438925432967015,Deadliest Catch: Dungeon Cove,tvshow
19291,781345438555244,China Eastern Airlines,company
19292,266282703445103,NSW SES - Wyong Unit,government
19293,725191470931056,Viddsee 微電影,company
19294,385502804827255,Xerox,company
19295,159639460764792,LATAM Airlines,company
19296,139089802943610,Foodstirs,company
19297,207758359256193,Thai Airways,company
19298,126730084069572,NESTEA,company
19299,131158200343687,Chupa Chups,company
19300,155336277941387,El Mundo Del Dulce,company
19301,128753983872147,Sabadazo,tvshow
19302,44181675160,Ranil Jayawardena MP,politician
19303,114747118560452,4th Squadron 9th U.S. Cavalry,government
19304,20200086685,Tillamook,company
19305,154186704651950,"India in Japan (Embassy of India, Tokyo)",government
19306,179868982071153,Jhonatan de Jesus,politician
19307,112839238737065,Viva Aguascalientes,government
19308,265766570121909,Pennsylvania Game Commission,government
19309,211303929076909,Mike Gapes,politician
19310,296147283729582,Embassy of Finland in Dublin - Suomen Dublinin-suurlähetystö,government
19311,120199444683955,MYER,company
19312,1497809473821877,Real America with Jorge Ramos,tvshow
19313,155245387918569,Stargate Universe,tvshow
19314,159214207491260,Mark Takano,politician
19315,279534235540672,Veterans Crisis Line,government
19316,456329611107521,Polícia Militar,government
19317,515366291954885,Leon Perera,politician
19318,878726332144842,A Toda Gloria,tvshow
19319,67490733260,Congressional Hispanic Caucus,government
19320,177349942303956,Lands' End Business,company
19321,488921167813846,The Checkout,tvshow
19322,237193210023801,Senator Yuen Pau Woo,politician
19323,1434732870098137,The Leftovers,tvshow
19324,340259126172890,Adrián Pérez,politician
19325,310916645641435,FedEx Office,company
19326,183505444063,VisitSweden,company
19327,190667247705315,"Old Dominion Freight Line, Inc.",company
19328,156938617674981,Casa de Moneda de México,government
19329,1653883974884352,Roma Britnell MP,politician
19330,1638959409678563,Agnieszka Hanajczyk,politician
19331,416907625028840,Governo do Estado de Minas Gerais,government
19332,264702975209,ArabNet,company
19333,144969268911342,"James H. Quillen VA Medical Center (Mountain Home, TN)",government
19334,1673341212941552,Embassy of Japan in the USA,government
19335,1546329085697265,Illinois Department of Revenue,government
19336,390828344270067,Luis Armando Melgar,politician
19337,195828507139317,ESET,company
19338,318890108312826,Anna Kinberg Batra,politician
19339,386826294844668,Shopbop,company
19340,213235352198399,NSW SES Nundle Unit,government
19341,186835904683265,Die Sendung mit der Maus,tvshow
19342,107333599354119,HYMER,company
19343,26458119432,Celebrity Deathmatch,tvshow
19344,131204910275855,Helmut Holter,politician
19345,524893367557397,Off Camera,tvshow
19346,223266601032983,Netshoes,company
19347,78922439964,FEMA Federal Emergency Management Agency,government
19348,71505861920,Can-Am Off-Road,company
19349,112757812092193,Deportes Repretel,tvshow
19350,190188107670747,77th Combat Aviation Brigade,government
19351,700985936633125,Embassy of Canada to Jordan,government
19352,259716460829991,LATAM Airlines,company
19353,39025237290,Marcelo Burlon County of Milan,company
19354,1419618284985645,Museu da Diversidade Sexual,government
19355,34684853550,Kinder Bueno,company
19356,103953609645359,SCB - Statistiska centralbyrån,government
19357,687038054653238,7 News Mackay,tvshow
19358,124340002105,Marks and Spencer,company
19359,204183082949947,Farma,tvshow
19360,8060919100,Soundvenue,company
19361,1819770588290369,Embajada de Suiza en Chile,government
19362,184712681545032,Fan TV,company
19363,547156115345292,Garuda Indonesia,company
19364,311258045770,Nyhetsmorgon,tvshow
19365,957928044289356,Senator Betty Unger,politician
19366,116360361794896,Union Bank,company
19367,145173538856276,Microsoft,company
19368,351502224990313,Robin Scott,politician
19369,212488075468120,Die PS PROFIS - Mehr Power aus dem Pott,tvshow
19370,246025718756404,立法委員鄭汝芬,politician
19371,282872235220314,M.H. Alshaya,company
19372,536275779902817,Björn Simon,politician
19373,979904835411300,Monica Mæland,politician
19374,538777846144357,INM de Colombia,government
19375,293828327300457,Christian Lacroix,company
19376,219478018088300,Cuarto Poder,tvshow
19377,130112937326,Xcel Energy,company
19378,116927768514451,Polenguinho,company
19379,114327785364852,Daniela Jansen,politician
19380,122841684434295,Израиль  в  России - Israel in Russia,government
19381,111701268880765,iStandard Producers,company
19382,151151068372358,The Voice Kids,tvshow
19383,248376375172490,Durham VA Medical Center,government
19384,24734522764,Ministerio de Cultura,government
19385,1925806824323650,Eva-Maria Voigt-Küppers,politician
19386,90203217294,Jürgen Hardt,politician
19387,1730320400524525,RetireReady TN,government
19388,134273219943825,U.S. Fish & Wildlife Service Southwest Region,government
19389,427061714017683,Sandy Stimpson,politician
19390,198222053563803,SK플래닛 스튜디오,company
19391,315529075242427,Christian Stöckl,politician
19392,119516159391,SportsCenter ESPN,tvshow
19393,164673653562784,IPKO,company
19394,105832883440,HiLo Teen,company
19395,90497015205,Kvickly,company
19396,1569490879962536,Sprite,company
19397,1421153268129199,Caro,company
19398,143171822476722,American Express,company
19399,76157017525,The Gorilla Glue Company,company
19400,118981582262,Sid Roth's It's Supernatural,tvshow
19401,145568485472841,Micasa,company
19402,284833331666361,Embassy of the Republic of Armenia to the Federal Republic of Germany,government
19403,100924280069563,MIUR Social,government
19404,28684115392,Martin O'Malley,politician
19405,205118627265,StirileProTV,tvshow
19406,239889145283,Licking County Health Department,government
19407,646669815433253,דוד אמסלם  David Amsalem,politician
19408,168637133541281,Statsministerens kontor (Norge),government
19409,751240091655625,Roland Heintze,politician
19410,1059165070813717,X Factor Brasil,tvshow
19411,158501790874190,ABB,company
19412,201652193189340,Ambasada Finlandii w Warszawie - Suomen suurlähetystö Varsova,government
19413,254284495440,Mountain High Yoghurt,company
19414,146929995341282,Indianapolis Colts on Fanatics,company
19415,456996121009637,EU Delegation to the Council of Europe,government
19416,271181826416105,"Todd Doherty, MP",politician
19417,135284463161255,L'OCCITANE en Provence,company
19418,222749897776623,Ministerio de Turismo -MISIONES-,government
19419,517612321758712,Booking.com,company
19420,135522723225085,Voetbal Inside,tvshow
19421,430057757007359,Citi Philippines,company
19422,221808887979530,Campus France Tunisie,government
19423,117416204951052,The Woolmark Company,company
19424,44683732226,switch reloaded,tvshow
19425,130114577096206,刘镇东,politician
19426,199960280030744,Policía Federal Argentina,government
19427,386021434908185,Michael Theurer,politician
19428,114666548551194,American Express,company
19429,7931289116,Mobily موبايلي,company
19430,142488072463621,FTD Flowers,company
19431,292850884128,Four Price for Texas,politician
19432,30037047899,National Science Foundation (NSF),government
19433,801693686528604,Ryan Ferns - WV State Senate,politician
19434,108402355873031,Thomas Cook Reisen,company
19435,1388898698059310,LeEco 樂視,company
19436,435100263243314,Pensez cybersécurité,government
19437,204003463091,Materials for the Arts,government
19438,1657989707783732,NATO Force Integration Unit Lithuania,government
19439,129066017283641,HotelsCombined.pl,company
19440,554733571333690,Mauricio Palito Davico,politician
19441,208578955894331,Bas Eickhout,politician
19442,906132329455166,Kristian Kater,politician
19443,340048797251,Federal Deposit Insurance Corporation,government
19444,164522233617991,Wego,company
19445,156335284411981,Festival di Sanremo,tvshow
19446,100541316718158,M&M'S Brasil,company
19447,168342453214799,Publix,company
19448,146140662062673,British Embassy Lisbon,government
19449,1726085637660245,李麗芬,politician
19450,238277573271126,Torbjörn Kartes,politician
19451,124275747639226,Israel in Georgia,government
19452,113297776222,Bridgestone Türkiye,company
19453,103420849792272,Hainan Airlines Global,company
19454,1541780879433318,Simon Hoare MP,politician
19455,128172744296,2-1 ADA (Air Defense Artillery),government
19456,414979907177,SMBC Theater,tvshow
19457,893657620668012,費鴻泰（阿力克司）,politician
19458,169151159917,SEMARNAT,government
19459,12840197743,Alan Leong Kah-Kit,politician
19460,864219730271858,Ronaldo Martins,politician
19461,55827619449,MORE FOX5,tvshow
19462,1436132989984381,Kementerian Kelautan dan Perikanan RI,government
19463,1520866131566208,HyperX,company
19464,616415065136769,Ximo Puig Ferrer,politician
19465,427708417367687,UPS,company
19466,374839812546185,UPME Unidad de Planeación Minero Energética - República de Colombia,government
19467,532821116771980,Transiting Exoplanet Survey Satellite - TESS,government
19468,149978658404973,Dopper,company
19469,246020928822930,GAROTO,company
19470,135470366645911,Ambasada Rzeczypospolitej Polskiej Litwa,government
19471,140004099481240,SHARK Energy,company
19472,281230040729,The Windish Agency,company
19473,824931954319002,Jessica Shaw MLA,politician
19474,330361710370461,Consulatul României la Ciudad Real,government
19475,448320635199134,Kansas City Live,tvshow
19476,109926109062427,U.S. Embassy Moscow,government
19477,184119294942885,Embassy of Denmark in Lisbon,government
19478,1407342802827889,Wiko,company
19479,126645637413490,BLOM Retail,company
19480,605927022762955,Mystery Girls,tvshow
19481,184967998219549,Bilkay Öney,politician
19482,273709532781140,James Heappey,politician
19483,356711378954,USAID Bangladesh,government
19484,171234116303475,Tião Viana,politician
19485,130102213729972,Marty Walsh,politician
19486,166497040064181,Congressman Jim Costa,government
19487,216474455105209,Rubens Otoni,politician
19488,170335119662780,ASICS,company
19489,224680650989245,Luiz Couto,politician
19490,496142507113077,Lazada Super Moms,company
19491,226825387433669,Ministère du Tourisme et de l'artisanat - Tunisie وزارة السياحة - تونس,government
19492,171535906234054,NC Emergency Management,government
19493,238314512071,New York State Office for the Prevention of Domestic Violence,government
19494,669306863144908,Alberto Esquer,politician
19495,8215362167,In Plain Sight,tvshow
19496,107234516689,Ambassade de France en Bulgarie,government
19497,286074041589464,Bayer,company
19498,420180604673755,Deputado João Daniel,politician
19499,460174370660062,Embassy of Belgium in Nairobi,government
19500,114841476833,Task Force Spartan,government
19501,1502448146702052,USAbilAraby,government
19502,126668644081381,Airtel Malawi,company
19503,512178968874961,"Australian High Commission, Vanuatu",government
19504,361178583981801,Mountain Men,tvshow
19505,972962356125420,Michel Dantin,politician
19506,1119275921432308,Sprinklr Brasil,company
19507,189063081156344,US National Weather Service Binghamton NY,government
19508,400961033264891,Audi Ireland,company
19509,585219218202365,Clara López,politician
19510,220429278974,Gobierno de Hermosillo,government
19511,206153899778,Royal Canadian Mounted Police in Nova Scotia,government
19512,634789306621700,John Brassard - MP for Barrie-Innisfil,politician
19513,655999224438533,PROFEPA,government
19514,678851148898054,Amir Ohana - אמיר אוחנה,politician
19515,122074554119,Social Europe,government
19516,149984711859979,The Bradford Exchange Canada,company
19517,322155896589,Gomorron Sverige,tvshow
19518,113376605363982,CIMB Malaysia,company
19519,39233838864,Rafaella,company
19520,193815757315863,CNN Dinero,tvshow
19521,22639795992,Gumball 3000,company
19522,114686943002,"United States Embassy  Nassau, The Bahamas",government
19523,10817829510,Gloria Jean's Coffees AUS,company
19524,223601467711270,Airtel Rwanda,company
19525,590580021033608,Weird Loners,tvshow
19526,184803621723956,Defensa Civil y Emergencia Urbana MuniCba,government
19527,377089220405,Marco Tullner,politician
19528,468925679787833,Murka,company
19529,123317111021370,Anja Weisgerber,politician
19530,1442642475999036,Hospital Garrahan,government
19531,138303722901472,Bubble Gang,tvshow
19532,274910076741,Doritos,company
19533,284882801581896,Frank Schäffler,politician
19534,237000966725449,The Voice Teens Abscbn,tvshow
19535,54508707659,Official NFL Shop,company
19536,112532662181710,US National Weather Service Ohio River Forecast Center,government
19537,282256964237,Jonas Gahr Støre,politician
19538,1909778589278032,SRF Meteo,tvshow
19539,286410158169939,Swen Schulz,politician
19540,289924067745620,Gobierno Abierto PY,government
19541,232754130116441,Nectar Sunglasses,company
19542,239576706244442,Björn Thümler,politician
19543,197475073620623,National Assessment of Educational Progress (NAEP),government
19544,329710559071,7 News Perth,tvshow
19545,117094488334184,Comuna 11 de Buenos Aires,government
19546,208818875850603,hummel,company
19547,661090434099798,Richard Bartsch,politician
19548,1470424953256594,Behind Bars: Rookie Year on A&E,tvshow
19549,121711271206766,West Midlands Fire Service,government
19550,155176667897711,Voice Junior,tvshow
19551,150654081687408,U.S. Army Corps of Engineers Southwestern Division,government
19552,169926963056616,Anti-Corruption Commission - Jordan,government
19553,103695769458,United States Mint,government
19554,179204028758675,California Secretary of State,government
19555,68273561461,City of West Linn - Government,government
19556,45099769719,Travel Oregon,company
19557,199820173178,Digicel,company
19558,1692243401039740,Emily Hamilton MLA,politician
19559,249684318543741,Chris Green,politician
19560,610382465785726,Madeleine King MP,politician
19561,121954717917056,Hver gang vi møtes,tvshow
19562,74799177601,AFN Europe,government
19563,134056023285635,Tourism Malaysia,company
19564,288309204606853,Mick Gentleman MLA,politician
19565,134792650022790,Myrtle Manor Marvin,tvshow
19566,133438660140935,Une Famille En Or,tvshow
19567,221723521179531,Fiona Simpson MP,politician
19568,197736053661581,Roberto Justus +,tvshow
19569,699656030052238,Mairead McGuinness MEP,politician
19570,640681422610321,公視 勝利催落去,tvshow
19571,139171752828818,ABB,company
19572,299601453506451,Felipe Francischini,politician
19573,109279240085,Army Family and MWR Programs,government
19574,202131693463,Ministerio del Interior del Perú,government
19575,66864471962,NOAA Commissioned Officer Corps,government
19576,499272716941978,Deutsche Botschaft Belgrad / Nemačka ambasada u Beogradu,government
19577,137599377310,"Smart Communications, Inc.",company
19578,1636686689918879,Michael Frieser,politician
19579,107885352574881,Martin Neumeyer,politician
19580,137902532906131,Northport VA Medical Center,government
19581,50540568485,vitaminwater,company
19582,276758909083560,Gilberto Kassab,politician
19583,680115875405741,"Sue Pennicuik, MP",politician
19584,863092440424367,Mr. Robot,tvshow
19585,140474475995059,Land Salzburg,government
19586,397456187056055,Idaho State Historical Society,government
19587,307374519275508,Network Enterprise Center (NEC) - West Point,government
19588,662192220570109,NSW SES Dungog Unit,government
19589,1570146103254972,Defence Australia,government
19590,353691885505,Tolerancia Cero,tvshow
19591,201475623215042,Zalando,company
19592,1550594871862603,Isabel Bonig,politician
19593,276573379026884,Força Aérea Brasileira,government
19594,136518416392135,Israel in Europe,government
19595,22085361608,Atticus,company
19596,84246586919,Cari Jodoh Lagi,tvshow
19597,237911156252621,Marianne Jelved,politician
19598,51500251811,Arby's,company
19599,71177723860,Iowa Homeland Security and Emergency Management,government
19600,683695461687256,Spotless,tvshow
19601,581146131947481,Joaquim Passarinho,politician
19602,583239245029338,Matteo Dall'Osso,politician
19603,687496011309020,Jesse Klaver,politician
19604,140746350558,SnackWell’s,company
19605,868955783166629,John Penrose,politician
19606,1391239904503120,AppsCo MinTIC,government
19607,130613253693410,Rogério Marinho,politician
19608,153227878371,QVC Deutschland,company
19609,192870264120657,Prefeitura de Santos,government
19610,115050195312617,U.S. Consulate General Basrah,government
19611,201438233288682,Brooks Running,company
19612,328777873816232,MyRepublic,company
19613,334716002301,ORF REPORT,tvshow
19614,109407585886206,Toggolino von SUPER RTL,tvshow
19615,80555139083,Fleming's Prime Steakhouse & Wine Bar,company
19616,133029900050448,Jimmy Jairala,politician
19617,17119698965,Lance Et Compte,tvshow
19618,193942677282840,Horicon National Wildlife Refuge,government
19619,137527484448,INDIE Magazine,company
19620,396107283750945,SHARK Energy,company
19621,693029617393698,Gotham,tvshow
19622,81393410085,Matthias Heider,politician
19623,110061129097255,NOAA Office of Ocean Exploration and Research,government
19624,12359083356,Dein Bayern,company
19625,152332818112555,Wm. Jennings Bryan Dorn VA Medical Center,government
19626,120751185970,Digicel,company
19627,269115349837150,Secretaria da Justiça,government
19628,43322761271,GOGO Vacations,company
19629,705922952781884,Ambassade du Canada en Égypte,government
19630,239627316158526,Olathe Police Department,government
19631,315445495134901,Philippine Embassy in Singapore,government
19632,218706774974536,Préfet de Bretagne et d'Ille et Vilaine,government
19633,137569139613769,AFN Souda Bay,government
19634,28902055276,NIOSH National Institute for Occupational Safety and Health,government
19635,194434097233,SVT Kulturnyheterna,tvshow
19636,114242478596178,LG do Brasil,company
19637,73732120659,Bugaboo,company
19638,188971457830996,Oskar Lafontaine,politician
19639,713179875369048,London Gov,government
19640,54172246106,Rand Paul,politician
19641,104445666320476,NFL on ESPN,tvshow
19642,1379164345629370,Preachers on Oxygen,tvshow
19643,162939703844959,Marriott Hotels,company
19644,183034678403168,Philippine Embassy Oslo,government
19645,155733094490211,"2nd Armored Brigade Combat Team, 1st Cavalry Division",government
19646,432251040227428,Nathaniel Erskine-Smith,politician
19647,144452245577829,Fannie May Chocolates,company
19648,174935979188327,UK in Oman,government
19649,174913999331437,Operation Live Well,government
19650,619140561559663,Ministerul pentru Relația cu Parlamentul - România,government
19651,19297198192,Beatport,company
19652,183563985018994,Supervivientes,tvshow
19653,202428119900276,Helga Kühn-Mengel,politician
19654,129263377119934,Israel in the USA,government
19655,120177481327977,Playtex,company
19656,583755955036280,Turkish Embassy in Podgorica,government
19657,189463151108219,Jack Hanna's Wild Countdown,tvshow
19658,50812608637,Castle,tvshow
19659,1567321816883326,Геннадій Зубко,politician
19660,335292186484865,Delegation of the European Union in Guyana,government
19661,678805425610883,Enrico Corongiu,politician
19662,141584589185157,WWE SmackDown Live,tvshow
19663,325072074301576,Consulado General de la República Argentina en Atlanta,government
19664,327566490656911,Charanjit Singh Channi,politician
19665,232655940083858,adidas Women,company
19666,6068232341,The Guild,tvshow
19667,190887494279320,Secretaría de Turismo de México,government
19668,211206379069596,Watch Station,company
19669,143272075714717,Nicola Sturgeon,politician
19670,137585399619744,One Born Every Minute,tvshow
19671,111569118576,California Department of Rehabilitation,government
19672,317349008367785,American Hoggers on A&E,tvshow
