node_id,feature_id,value
3571,436,1.0
3571,2645,1.0
3571,502,1.0
3571,1147,1.0
3571,3057,1.0
6122,1234,1.0
6122,3152,1.0
6122,2481,1.0
6122,653,1.0
6122,2033,1.0
6122,2928,1.0
6122,920,1.0
6122,1907,1.0
6122,2185,1.0
6122,1043,1.0
6122,2732,1.0
6122,2737,1.0
6122,2502,1.0
6122,2168,1.0
6122,569,1.0
6122,2424,1.0
6122,2153,1.0
6122,1147,1.0
6122,486,1.0
6122,440,1.0
1118,1521,1.0
1118,3152,1.0
1118,1226,1.0
1118,507,1.0
1118,861,1.0
1118,3148,1.0
1118,2323,1.0
1118,920,1.0
1118,224,1.0
1118,2798,1.0
1118,2064,1.0
1118,1607,1.0
1118,2549,1.0
1118,2524,1.0
1118,1108,1.0
1118,928,1.0
1118,569,1.0
1118,3054,1.0
1118,83,1.0
1118,803,1.0
1118,2362,1.0
1118,1530,1.0
1118,608,1.0
1118,2501,1.0
1118,2645,1.0
1118,2424,1.0
1118,3044,1.0
1118,2737,1.0
1118,436,1.0
1118,502,1.0
1118,751,1.0
434,1051,1.0
434,2770,1.0
434,629,1.0
434,3089,1.0
434,2323,1.0
434,725,1.0
434,1047,1.0
434,920,1.0
434,224,1.0
434,810,1.0
434,1614,1.0
434,751,1.0
434,276,1.0
434,569,1.0
434,608,1.0
434,1147,1.0
361,1951,1.0
361,3152,1.0
361,591,1.0
361,989,1.0
361,861,1.0
361,800,1.0
361,2928,1.0
361,920,1.0
361,1144,1.0
361,1761,1.0
361,760,1.0
361,2549,1.0
361,2524,1.0
361,1108,1.0
361,2502,1.0
361,139,1.0
361,569,1.0
361,3054,1.0
361,83,1.0
361,803,1.0
361,608,1.0
361,2501,1.0
361,2645,1.0
361,436,1.0
361,502,1.0
361,486,1.0
2701,1234,1.0
2701,3152,1.0
2701,357,1.0
2701,570,1.0
2701,2928,1.0
2701,951,1.0
2701,3164,1.0
2701,920,1.0
2701,224,1.0
2701,810,1.0
2701,1450,1.0
2701,2549,1.0
2701,2524,1.0
2701,635,1.0
2701,83,1.0
2701,855,1.0
2701,139,1.0
2701,704,1.0
2701,276,1.0
2701,2501,1.0
2701,1431,1.0
31,515,1.0
31,294,1.0
31,498,1.0
31,1610,1.0
31,846,1.0
31,673,1.0
31,3164,1.0
31,920,1.0
31,224,1.0
31,3097,1.0
31,329,1.0
31,1691,1.0
31,780,1.0
6402,515,1.0
6402,1943,1.0
6402,2300,1.0
6402,846,1.0
6402,1203,1.0
6402,1649,1.0
6402,920,1.0
6402,224,1.0
6402,3097,1.0
6402,1722,1.0
6402,2549,1.0
6402,2524,1.0
6402,2936,1.0
6402,635,1.0
6402,83,1.0
6402,2384,1.0
6402,2501,1.0
6402,2424,1.0
6402,3044,1.0
6402,2737,1.0
1165,1234,1.0
1165,3152,1.0
1165,3059,1.0
1165,1412,1.0
1165,861,1.0
1165,213,1.0
1165,2282,1.0
1165,920,1.0
1165,224,1.0
1165,2867,1.0
1165,2513,1.0
1165,2732,1.0
1165,1764,1.0
1165,2479,1.0
1165,569,1.0
1165,1762,1.0
1165,276,1.0
1165,1245,1.0
1165,768,1.0
1165,1854,1.0
1165,946,1.0
1165,2734,1.0
2939,1521,1.0
2939,1535,1.0
2939,516,1.0
2939,2928,1.0
2939,1661,1.0
2939,1649,1.0
2939,920,1.0
2939,224,1.0
2939,3097,1.0
2939,2151,1.0
2939,2728,1.0
2939,276,1.0
2939,2645,1.0
2939,822,1.0
5449,3068,1.0
5449,1222,1.0
5449,1541,1.0
5449,861,1.0
5449,1842,1.0
5449,846,1.0
5449,920,1.0
5449,1907,1.0
5449,2185,1.0
5449,3137,1.0
5449,440,1.0
5449,569,1.0
5449,257,1.0
5449,2130,1.0
5449,1147,1.0
3436,2846,1.0
3436,2060,1.0
3436,1936,1.0
3436,3084,1.0
3436,2835,1.0
3436,2323,1.0
3436,920,1.0
3436,224,1.0
3436,810,1.0
3436,545,1.0
3436,2645,1.0
3436,2684,1.0
5237,2347,1.0
5237,2142,1.0
5237,1624,1.0
5237,1832,1.0
5237,861,1.0
5237,1114,1.0
5237,48,1.0
5237,920,1.0
5237,224,1.0
5237,3097,1.0
5237,588,1.0
5237,257,1.0
5237,635,1.0
5237,569,1.0
5237,1796,1.0
5237,276,1.0
5237,2645,1.0
5237,768,1.0
5237,1548,1.0
5237,1213,1.0
5237,1147,1.0
6047,2846,1.0
6047,1565,1.0
6047,865,1.0
6047,2750,1.0
6047,861,1.0
6047,1974,1.0
6047,48,1.0
6047,920,1.0
6047,224,1.0
6047,3097,1.0
6047,1155,1.0
6047,635,1.0
6047,946,1.0
6047,751,1.0
2921,1951,1.0
2921,2770,1.0
2921,357,1.0
2921,846,1.0
2921,2987,1.0
2921,846,1.0
2921,920,1.0
2921,1907,1.0
2921,2185,1.0
2921,1043,1.0
2921,1656,1.0
2921,569,1.0
2921,2384,1.0
2921,2180,1.0
2921,1613,1.0
2921,2501,1.0
2921,1431,1.0
2921,1844,1.0
2921,458,1.0
2921,176,1.0
2921,1147,1.0
2921,3057,1.0
2921,82,1.0
867,515,1.0
867,1222,1.0
867,357,1.0
867,653,1.0
867,1569,1.0
867,2928,1.0
867,920,1.0
867,224,1.0
867,3097,1.0
867,329,1.0
867,588,1.0
867,257,1.0
867,2130,1.0
867,139,1.0
867,569,1.0
867,1912,1.0
867,1796,1.0
867,2645,1.0
867,2424,1.0
867,2737,1.0
867,1213,1.0
867,1525,1.0
867,751,1.0
2736,2846,1.0
2736,421,1.0
2736,2481,1.0
2736,1853,1.0
2736,861,1.0
2736,1974,1.0
2736,653,1.0
2736,920,1.0
2736,224,1.0
2736,3097,1.0
2736,329,1.0
2736,139,1.0
2736,257,1.0
2736,569,1.0
2736,840,1.0
2736,2130,1.0
2827,3040,1.0
2827,3152,1.0
2827,1381,1.0
2827,1467,1.0
2827,942,1.0
2827,507,1.0
2827,893,1.0
2827,2675,1.0
2827,653,1.0
2827,2322,1.0
2827,125,1.0
2827,1757,1.0
2827,2063,1.0
2827,2602,1.0
2827,920,1.0
2827,1144,1.0
2827,1761,1.0
2827,760,1.0
2827,395,1.0
2827,569,1.0
2827,3161,1.0
2827,276,1.0
2827,821,1.0
2827,2645,1.0
2827,1431,1.0
5733,308,1.0
5733,3152,1.0
5733,3022,1.0
5733,2024,1.0
5733,861,1.0
5733,960,1.0
5733,653,1.0
5733,920,1.0
5733,1144,1.0
5733,1761,1.0
5733,760,1.0
5733,2728,1.0
5733,822,1.0
418,2605,1.0
418,433,1.0
418,357,1.0
418,2928,1.0
418,80,1.0
418,1085,1.0
418,920,1.0
418,1907,1.0
418,2185,1.0
418,2538,1.0
418,1391,1.0
418,1108,1.0
418,1764,1.0
418,3054,1.0
418,569,1.0
418,803,1.0
418,436,1.0
418,1245,1.0
418,502,1.0
418,1147,1.0
418,3057,1.0
418,440,1.0
3396,2347,1.0
3396,509,1.0
3396,1513,1.0
3396,861,1.0
3396,152,1.0
3396,1174,1.0
3396,920,1.0
3396,224,1.0
3396,810,1.0
3396,1620,1.0
3396,1607,1.0
3396,928,1.0
3396,569,1.0
3396,139,1.0
3396,802,1.0
3396,1530,1.0
3396,763,1.0
3396,2184,1.0
1498,2248,1.0
1498,1191,1.0
1498,273,1.0
1498,2108,1.0
1498,653,1.0
1498,3017,1.0
1498,846,1.0
1498,920,1.0
1498,1907,1.0
1498,2185,1.0
1498,2538,1.0
1498,1764,1.0
1498,2737,1.0
1498,635,1.0
1498,928,1.0
1498,569,1.0
1498,2168,1.0
1498,1245,1.0
1498,2645,1.0
1498,2424,1.0
1498,2153,1.0
1498,598,1.0
1498,1509,1.0
6157,1951,1.0
6157,2770,1.0
6157,2481,1.0
6157,2418,1.0
6157,861,1.0
6157,736,1.0
6157,861,1.0
6157,920,1.0
6157,224,1.0
6157,3097,1.0
6157,329,1.0
6157,2912,1.0
6157,139,1.0
6157,855,1.0
6157,704,1.0
6157,1431,1.0
6157,3044,1.0
6157,1113,1.0
6157,1548,1.0
6157,1525,1.0
6921,2598,1.0
6921,2446,1.0
6921,1909,1.0
6921,653,1.0
6921,2580,1.0
6921,2330,1.0
6921,2814,1.0
6921,119,1.0
6921,1644,1.0
6921,2244,1.0
6921,1656,1.0
6921,1013,1.0
6921,276,1.0
6921,2645,1.0
6921,2764,1.0
2333,1948,1.0
2333,421,1.0
2333,833,1.0
2333,2928,1.0
2333,461,1.0
2333,2282,1.0
2333,920,1.0
2333,224,1.0
2333,3097,1.0
2333,400,1.0
2333,2549,1.0
2333,1968,1.0
2333,2524,1.0
2333,1108,1.0
2333,2359,1.0
2333,3061,1.0
2333,83,1.0
2333,3054,1.0
2333,803,1.0
2333,2501,1.0
2333,436,1.0
2333,2424,1.0
2333,276,1.0
2333,2737,1.0
2333,2475,1.0
2333,502,1.0
2333,2914,1.0
2517,1121,1.0
2517,1417,1.0
2517,2498,1.0
2517,861,1.0
2517,1974,1.0
2517,2063,1.0
2517,920,1.0
2517,224,1.0
2517,3097,1.0
2517,615,1.0
2517,2549,1.0
2517,2524,1.0
2517,2936,1.0
2517,83,1.0
2517,2384,1.0
2517,2501,1.0
2517,2424,1.0
2517,2737,1.0
2517,2734,1.0
6252,308,1.0
6252,3152,1.0
6252,3047,1.0
6252,1201,1.0
6252,1354,1.0
6252,861,1.0
6252,1114,1.0
6252,2961,1.0
6252,2063,1.0
6252,920,1.0
6252,1144,1.0
6252,1761,1.0
6252,760,1.0
6252,569,1.0
6252,2168,1.0
6252,2362,1.0
6252,3051,1.0
6252,3044,1.0
6252,2153,1.0
6252,3024,1.0
6252,1525,1.0
6252,3057,1.0
6252,2661,1.0
6749,1234,1.0
6749,3152,1.0
6749,1381,1.0
6749,1467,1.0
6749,2765,1.0
6749,507,1.0
6749,3090,1.0
6749,3075,1.0
6749,3084,1.0
6749,1182,1.0
6749,2323,1.0
6749,387,1.0
6749,920,1.0
6749,1144,1.0
6749,1761,1.0
6749,2054,1.0
6749,588,1.0
6749,1213,1.0
6749,1796,1.0
6749,2645,1.0
6749,257,1.0
2331,308,1.0
2331,3152,1.0
2331,2192,1.0
2331,861,1.0
2331,861,1.0
2331,920,1.0
2331,1907,1.0
2331,2185,1.0
2331,3066,1.0
2331,635,1.0
2331,569,1.0
2331,2645,1.0
2331,2424,1.0
2331,2737,1.0
2304,515,1.0
2304,1222,1.0
2304,2557,1.0
2304,846,1.0
2304,1687,1.0
2304,266,1.0
2304,2814,1.0
2304,119,1.0
2304,1644,1.0
2304,431,1.0
2304,569,1.0
2304,1147,1.0
3329,2605,1.0
3329,3152,1.0
3329,2121,1.0
3329,2203,1.0
3329,653,1.0
3329,856,1.0
3329,3164,1.0
3329,920,1.0
3329,224,1.0
3329,3097,1.0
3329,329,1.0
3329,2617,1.0
3329,1147,1.0
3329,2936,1.0
3329,2661,1.0
5588,2858,1.0
5588,2770,1.0
5588,865,1.0
5588,2323,1.0
5588,2205,1.0
5588,653,1.0
5588,920,1.0
5588,224,1.0
5588,3097,1.0
5588,301,1.0
5588,276,1.0
5588,2645,1.0
5588,2362,1.0
4977,2554,1.0
4977,3152,1.0
4977,1053,1.0
4977,2928,1.0
4977,1671,1.0
4977,846,1.0
4977,920,1.0
4977,224,1.0
4977,2867,1.0
4977,1656,1.0
4977,2912,1.0
4977,2936,1.0
4977,635,1.0
4977,569,1.0
4977,2168,1.0
4977,2384,1.0
4977,608,1.0
4977,2645,1.0
4977,2153,1.0
4977,1525,1.0
4329,2248,1.0
4329,3152,1.0
4329,967,1.0
4329,846,1.0
4329,1881,1.0
4329,3045,1.0
4329,2814,1.0
4329,119,1.0
4329,1644,1.0
4329,2962,1.0
4329,1608,1.0
2290,1948,1.0
2290,421,1.0
2290,273,1.0
2290,222,1.0
2290,861,1.0
2290,231,1.0
2290,1085,1.0
2290,920,1.0
2290,1907,1.0
2290,1612,1.0
2290,2327,1.0
2290,1391,1.0
2290,257,1.0
2290,569,1.0
2290,2914,1.0
2290,1147,1.0
2290,2130,1.0
2290,440,1.0
262,1521,1.0
262,1222,1.0
262,2256,1.0
262,507,1.0
262,861,1.0
262,2433,1.0
262,48,1.0
262,920,1.0
262,1144,1.0
262,1761,1.0
262,760,1.0
262,588,1.0
262,257,1.0
262,1559,1.0
262,928,1.0
262,1796,1.0
262,276,1.0
262,821,1.0
262,3044,1.0
262,1213,1.0
1253,515,1.0
1253,1222,1.0
1253,516,1.0
1253,653,1.0
1253,1225,1.0
1253,653,1.0
1253,920,1.0
1253,224,1.0
1253,810,1.0
1253,1614,1.0
1253,1968,1.0
1253,2737,1.0
1253,1764,1.0
1253,1013,1.0
1253,3061,1.0
1253,928,1.0
1253,569,1.0
1253,2168,1.0
1253,2764,1.0
1253,2478,1.0
1253,1245,1.0
1253,2424,1.0
1253,2153,1.0
1253,1509,1.0
5383,308,1.0
5383,3152,1.0
5383,340,1.0
5383,1361,1.0
5383,861,1.0
5383,1974,1.0
5383,48,1.0
5383,920,1.0
5383,224,1.0
5383,3097,1.0
5383,301,1.0
5383,588,1.0
5383,257,1.0
5383,2168,1.0
5383,569,1.0
5383,1796,1.0
5383,2153,1.0
5383,1548,1.0
5383,1213,1.0
6946,1554,1.0
6946,3152,1.0
6946,2192,1.0
6946,1165,1.0
6946,349,1.0
6946,846,1.0
6946,920,1.0
6946,1907,1.0
6946,2185,1.0
6946,1043,1.0
6946,2534,1.0
6946,1391,1.0
6946,2962,1.0
6946,2384,1.0
6946,1608,1.0
6946,2645,1.0
6946,2947,1.0
6946,1147,1.0
6946,440,1.0
615,2605,1.0
615,1191,1.0
615,1523,1.0
615,653,1.0
615,210,1.0
615,1649,1.0
615,920,1.0
615,224,1.0
615,810,1.0
615,2964,1.0
615,569,1.0
615,608,1.0
615,276,1.0
615,2645,1.0
615,1548,1.0
615,1147,1.0
615,751,1.0
615,440,1.0
2050,1521,1.0
2050,1191,1.0
2050,2908,1.0
2050,723,1.0
2050,507,1.0
2050,861,1.0
2050,1974,1.0
2050,2323,1.0
2050,920,1.0
2050,1144,1.0
2050,1761,1.0
2050,760,1.0
2050,2612,1.0
2050,1387,1.0
6805,2846,1.0
6805,421,1.0
6805,1229,1.0
6805,1629,1.0
6805,846,1.0
6805,3003,1.0
6805,653,1.0
6805,920,1.0
6805,224,1.0
6805,2798,1.0
6805,2064,1.0
6805,840,1.0
6805,2936,1.0
6805,569,1.0
6805,2384,1.0
6805,2362,1.0
6805,3044,1.0
6805,2442,1.0
6805,2409,1.0
6805,1028,1.0
6805,1147,1.0
2015,3048,1.0
2015,509,1.0
2015,3163,1.0
2015,861,1.0
2015,468,1.0
2015,3164,1.0
2015,920,1.0
2015,1907,1.0
2015,2185,1.0
2015,1043,1.0
2015,2631,1.0
2015,569,1.0
2015,1113,1.0
2015,751,1.0
5439,308,1.0
5439,3152,1.0
5439,2121,1.0
5439,653,1.0
5439,784,1.0
5439,48,1.0
5439,920,1.0
5439,224,1.0
5439,3097,1.0
5439,2510,1.0
5439,929,1.0
5439,139,1.0
5439,704,1.0
5439,69,1.0
5439,946,1.0
5439,3057,1.0
6191,308,1.0
6191,3152,1.0
6191,2481,1.0
6191,653,1.0
6191,784,1.0
6191,861,1.0
6191,920,1.0
6191,224,1.0
6191,2581,1.0
6191,1656,1.0
6191,1391,1.0
6191,1387,1.0
6191,2153,1.0
6191,2168,1.0
6191,2384,1.0
6191,276,1.0
6191,2645,1.0
6191,2424,1.0
6191,2737,1.0
6191,1147,1.0
6191,440,1.0
2568,1948,1.0
2568,421,1.0
2568,3047,1.0
2568,103,1.0
2568,3109,1.0
2568,861,1.0
2568,1114,1.0
2568,250,1.0
2568,48,1.0
2568,521,1.0
2568,920,1.0
2568,1907,1.0
2568,1612,1.0
2568,316,1.0
2568,1656,1.0
2568,2936,1.0
2568,569,1.0
2568,1113,1.0
2568,3143,1.0
2568,2265,1.0
2568,2285,1.0
2568,2661,1.0
3836,1951,1.0
3836,421,1.0
3836,9,1.0
3836,2323,1.0
3836,1963,1.0
3836,757,1.0
3836,920,1.0
3836,224,1.0
3836,810,1.0
3836,602,1.0
3836,1195,1.0
3836,1764,1.0
3836,569,1.0
3836,2168,1.0
3836,2362,1.0
3836,1245,1.0
3836,802,1.0
3836,2153,1.0
3836,2409,1.0
3836,2734,1.0
609,1948,1.0
609,3152,1.0
609,2937,1.0
609,653,1.0
609,784,1.0
609,2928,1.0
609,920,1.0
609,1907,1.0
609,2185,1.0
609,2793,1.0
609,326,1.0
609,257,1.0
609,929,1.0
609,139,1.0
609,569,1.0
609,2409,1.0
609,2676,1.0
609,69,1.0
609,440,1.0
2431,1121,1.0
2431,294,1.0
2431,490,1.0
2431,861,1.0
2431,2013,1.0
2431,2063,1.0
2431,920,1.0
2431,1907,1.0
2431,2185,1.0
2431,1424,1.0
2431,1656,1.0
2431,3044,1.0
2431,2384,1.0
2431,2645,1.0
2431,2936,1.0
1340,308,1.0
1340,3152,1.0
1340,2121,1.0
1340,861,1.0
1340,231,1.0
1340,653,1.0
1340,920,1.0
1340,224,1.0
1340,810,1.0
1340,553,1.0
1340,1656,1.0
1340,2502,1.0
1340,1013,1.0
1340,533,1.0
1340,1529,1.0
1340,3054,1.0
1340,1362,1.0
1340,2764,1.0
1340,2902,1.0
1340,436,1.0
1340,2424,1.0
1340,768,1.0
1340,2737,1.0
1340,2677,1.0
1340,486,1.0
1340,2734,1.0
1340,390,1.0
1064,1554,1.0
1064,221,1.0
1064,3047,1.0
1064,1947,1.0
1064,507,1.0
1064,2323,1.0
1064,1501,1.0
1064,48,1.0
1064,1436,1.0
1064,920,1.0
1064,1907,1.0
1064,1612,1.0
1064,2327,1.0
1064,3019,1.0
1064,569,1.0
1064,1764,1.0
1064,2960,1.0
5320,1951,1.0
5320,421,1.0
5320,2,1.0
5320,2203,1.0
5320,846,1.0
5320,151,1.0
5320,653,1.0
5320,920,1.0
5320,1144,1.0
5320,1761,1.0
5320,2386,1.0
5320,2534,1.0
5320,2384,1.0
5320,2936,1.0
5749,1051,1.0
5749,3152,1.0
5749,1081,1.0
5749,1515,1.0
5749,861,1.0
5749,1437,1.0
5749,653,1.0
5749,920,1.0
5749,224,1.0
5749,810,1.0
5749,553,1.0
5749,588,1.0
5749,2737,1.0
5749,257,1.0
5749,569,1.0
5749,2168,1.0
5749,1796,1.0
5749,276,1.0
5749,2645,1.0
5749,2424,1.0
5749,2153,1.0
5749,1213,1.0
5749,1147,1.0
4557,308,1.0
4557,3152,1.0
4557,2029,1.0
4557,1979,1.0
4557,2928,1.0
4557,131,1.0
4557,2063,1.0
4557,920,1.0
4557,224,1.0
4557,810,1.0
4557,85,1.0
4557,569,1.0
4557,855,1.0
4557,704,1.0
4557,802,1.0
4557,2645,1.0
4557,1431,1.0
4557,1525,1.0
4557,763,1.0
4557,1505,1.0
2217,1521,1.0
2217,307,1.0
2217,1513,1.0
2217,861,1.0
2217,2297,1.0
2217,757,1.0
2217,920,1.0
2217,224,1.0
2217,3097,1.0
2217,706,1.0
2217,2479,1.0
2217,2362,1.0
2217,1762,1.0
2217,802,1.0
2217,2424,1.0
2217,2737,1.0
2217,1548,1.0
2217,1028,1.0
646,3068,1.0
646,294,1.0
646,2192,1.0
646,861,1.0
646,2484,1.0
646,48,1.0
646,920,1.0
646,224,1.0
646,3097,1.0
646,1989,1.0
646,1108,1.0
646,502,1.0
646,3054,1.0
646,803,1.0
646,436,1.0
646,2645,1.0
646,2914,1.0
646,2341,1.0
510,1449,1.0
510,619,1.0
510,1510,1.0
510,656,1.0
510,1047,1.0
510,1188,1.0
510,48,1.0
510,920,1.0
510,224,1.0
510,810,1.0
510,1452,1.0
510,2015,1.0
510,2168,1.0
510,996,1.0
510,1839,1.0
510,2645,1.0
510,2153,1.0
4834,1449,1.0
4834,619,1.0
4834,2256,1.0
4834,2504,1.0
4834,507,1.0
4834,861,1.0
4834,1114,1.0
4834,1315,1.0
4834,1047,1.0
4834,1441,1.0
4834,920,1.0
4834,1144,1.0
4834,1761,1.0
4834,760,1.0
4834,780,1.0
4834,2362,1.0
4787,1234,1.0
4787,3152,1.0
4787,2481,1.0
4787,861,1.0
4787,187,1.0
4787,653,1.0
4787,920,1.0
4787,1907,1.0
4787,2185,1.0
4787,1043,1.0
4787,2947,1.0
4284,308,1.0
4284,3152,1.0
4284,1107,1.0
4284,861,1.0
4284,1114,1.0
4284,2928,1.0
4284,920,1.0
4284,224,1.0
4284,3097,1.0
4284,2510,1.0
4284,588,1.0
4284,257,1.0
4284,2936,1.0
4284,1013,1.0
4284,2384,1.0
4284,2764,1.0
4284,1796,1.0
4284,2409,1.0
4284,1213,1.0
1159,2846,1.0
1159,421,1.0
1159,51,1.0
1159,1942,1.0
1159,989,1.0
1159,653,1.0
1159,2322,1.0
1159,1207,1.0
1159,3164,1.0
1159,2007,1.0
1159,920,1.0
1159,1144,1.0
1159,1761,1.0
1159,760,1.0
1159,2936,1.0
1159,2606,1.0
1159,2384,1.0
1159,2764,1.0
1159,822,1.0
1159,2490,1.0
1159,2638,1.0
1159,720,1.0
1159,2728,1.0
1159,2661,1.0
5367,515,1.0
5367,1222,1.0
5367,1538,1.0
5367,846,1.0
5367,1687,1.0
5367,2063,1.0
5367,920,1.0
5367,224,1.0
5367,3097,1.0
5367,706,1.0
5367,1656,1.0
5367,569,1.0
5367,2362,1.0
5367,1147,1.0
5367,1028,1.0
5367,2335,1.0
5367,2734,1.0
6515,308,1.0
6515,3152,1.0
6515,2941,1.0
6515,846,1.0
6515,673,1.0
6515,1085,1.0
6515,920,1.0
6515,224,1.0
6515,3097,1.0
6515,329,1.0
3969,308,1.0
3969,3152,1.0
3969,967,1.0
3969,3154,1.0
3969,1047,1.0
3969,1649,1.0
3969,920,1.0
3969,224,1.0
3969,810,1.0
3969,1620,1.0
3969,1656,1.0
3969,1387,1.0
3969,569,1.0
3969,608,1.0
3969,276,1.0
3969,2645,1.0
3969,440,1.0
959,1951,1.0
959,421,1.0
959,885,1.0
959,56,1.0
959,861,1.0
959,1974,1.0
959,861,1.0
959,920,1.0
959,224,1.0
959,3097,1.0
959,2510,1.0
959,588,1.0
959,1195,1.0
959,257,1.0
959,1013,1.0
959,139,1.0
959,569,1.0
959,2456,1.0
959,2420,1.0
959,859,1.0
959,2362,1.0
959,1570,1.0
959,1796,1.0
959,1213,1.0
959,2592,1.0
959,1525,1.0
959,2130,1.0
1193,1234,1.0
1193,3152,1.0
1193,1081,1.0
1193,1911,1.0
1193,653,1.0
1193,2668,1.0
1193,1085,1.0
1193,920,1.0
1193,224,1.0
1193,3097,1.0
1193,569,1.0
1193,822,1.0
1193,2914,1.0
1193,2424,1.0
1193,2737,1.0
1193,2728,1.0
1193,1147,1.0
1193,751,1.0
1193,440,1.0
3146,1948,1.0
3146,3152,1.0
3146,3059,1.0
3146,653,1.0
3146,1093,1.0
3146,2919,1.0
3146,920,1.0
3146,224,1.0
3146,810,1.0
3146,2234,1.0
3146,1764,1.0
3146,2709,1.0
3146,139,1.0
3146,569,1.0
3146,276,1.0
3146,2645,1.0
3146,3044,1.0
3146,1245,1.0
3146,2677,1.0
4985,1199,1.0
4985,3152,1.0
4985,1851,1.0
4985,861,1.0
4985,1974,1.0
4985,48,1.0
4985,920,1.0
4985,224,1.0
4985,810,1.0
4985,3142,1.0
4985,139,1.0
4985,569,1.0
4985,2384,1.0
4985,946,1.0
4985,2936,1.0
2817,308,1.0
2817,3152,1.0
2817,603,1.0
2817,861,1.0
2817,2845,1.0
2817,48,1.0
2817,920,1.0
2817,224,1.0
2817,810,1.0
2817,1614,1.0
2817,1108,1.0
2817,928,1.0
2817,3054,1.0
2817,569,1.0
2817,803,1.0
2817,2645,1.0
2817,436,1.0
2817,502,1.0
3813,1550,1.0
3813,2060,1.0
3813,1301,1.0
3813,861,1.0
3813,2484,1.0
3813,2063,1.0
3813,920,1.0
3813,224,1.0
3813,3097,1.0
3813,1491,1.0
3813,2732,1.0
3813,2734,1.0
3813,139,1.0
3813,569,1.0
3813,822,1.0
3813,2362,1.0
3813,318,1.0
3813,2424,1.0
3813,2737,1.0
3813,2728,1.0
3813,350,1.0
3813,2335,1.0
3813,2184,1.0
3813,3057,1.0
3272,1234,1.0
3272,3152,1.0
3272,1301,1.0
3272,846,1.0
3272,757,1.0
3272,920,1.0
3272,224,1.0
3272,810,1.0
3272,1656,1.0
3272,1764,1.0
3272,1013,1.0
3272,3054,1.0
3272,569,1.0
3272,2764,1.0
3272,2168,1.0
3272,2902,1.0
3272,276,1.0
3272,1245,1.0
3272,436,1.0
3272,2153,1.0
3272,2677,1.0
3272,1481,1.0
1950,1521,1.0
1950,1535,1.0
1950,3022,1.0
1950,2024,1.0
1950,861,1.0
1950,2484,1.0
1950,48,1.0
1950,920,1.0
1950,224,1.0
1950,3097,1.0
1950,329,1.0
1950,2549,1.0
1950,2524,1.0
1950,588,1.0
1950,257,1.0
1950,635,1.0
1950,83,1.0
1950,2362,1.0
1950,1796,1.0
1950,2501,1.0
1950,1213,1.0
1950,1028,1.0
1950,440,1.0
1518,1726,1.0
1518,1417,1.0
1518,51,1.0
1518,1451,1.0
1518,1354,1.0
1518,2928,1.0
1518,1020,1.0
1518,2287,1.0
1518,3164,1.0
1518,2031,1.0
1518,920,1.0
1518,1144,1.0
1518,1761,1.0
1518,760,1.0
1518,1075,1.0
1518,929,1.0
1518,2912,1.0
1518,569,1.0
1518,2061,1.0
1518,276,1.0
1518,768,1.0
1518,69,1.0
1518,1525,1.0
5764,1550,1.0
5764,3152,1.0
5764,1792,1.0
5764,633,1.0
5764,653,1.0
5764,2668,1.0
5764,861,1.0
5764,920,1.0
5764,1907,1.0
5764,2185,1.0
5764,298,1.0
5764,1656,1.0
5764,2534,1.0
5764,1223,1.0
5764,2406,1.0
5764,569,1.0
5764,2384,1.0
5764,3054,1.0
5764,608,1.0
5764,2902,1.0
5764,276,1.0
5764,436,1.0
5764,2914,1.0
5764,2335,1.0
6631,2605,1.0
6631,1079,1.0
6631,2334,1.0
6631,653,1.0
6631,2668,1.0
6631,861,1.0
6631,920,1.0
6631,224,1.0
6631,3097,1.0
6631,1132,1.0
6631,1074,1.0
6631,2385,1.0
6631,1864,1.0
6631,1673,1.0
6631,529,1.0
6631,569,1.0
6631,460,1.0
6631,2760,1.0
6631,2790,1.0
6631,3024,1.0
6631,1071,1.0
1,89,1.0
1,509,1.0
1,1936,1.0
1,861,1.0
1,425,1.0
1,3045,1.0
1,2814,1.0
1,119,1.0
1,1644,1.0
1,2870,1.0
1,2549,1.0
1,2524,1.0
1,2936,1.0
1,635,1.0
1,83,1.0
1,2384,1.0
1,3051,1.0
1,2501,1.0
1,3044,1.0
6288,1550,1.0
6288,3152,1.0
6288,1779,1.0
6288,507,1.0
6288,861,1.0
6288,231,1.0
6288,2323,1.0
6288,920,1.0
6288,224,1.0
6288,2798,1.0
6288,606,1.0
6288,2549,1.0
6288,2524,1.0
6288,83,1.0
6288,3054,1.0
6288,2902,1.0
6288,2501,1.0
6288,2645,1.0
6288,802,1.0
6288,436,1.0
7106,1521,1.0
7106,1191,1.0
7106,357,1.0
7106,798,1.0
7106,1047,1.0
7106,253,1.0
7106,1649,1.0
7106,920,1.0
7106,1907,1.0
7106,2185,1.0
7106,2986,1.0
7106,2479,1.0
7106,635,1.0
7106,395,1.0
7106,584,1.0
7106,1228,1.0
7106,1762,1.0
7106,3161,1.0
7106,2645,1.0
593,1948,1.0
593,421,1.0
593,516,1.0
593,861,1.0
593,2484,1.0
593,653,1.0
593,920,1.0
593,224,1.0
593,3097,1.0
593,2445,1.0
593,257,1.0
593,1479,1.0
593,1613,1.0
593,1113,1.0
593,1548,1.0
593,2631,1.0
593,2130,1.0
3230,2554,1.0
3230,2060,1.0
3230,516,1.0
3230,653,1.0
3230,1275,1.0
